Tip deponije,Godina,naziv,PIB,Matični broj,Opština,Mesto,Šifra mesta,Poštanski broj,Ulica i broj,Telefon,Telefaks,Email,Šifra pretežne delatnosti,Opština2,Naselje,latitude,longitude,prosecna ukupna kolicina otpada,Procenjena površina smetlišta (m2),Koliko je puta čišćen prostor divlje deponije u toku izveštajne godine?,Da li se na istom mestu ponavlja divlje odlaganje otpada?
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5401,21.8732,50,200,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5626,21.8953,2,300,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5609,21.9161,1,150,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5431,21.9086,1,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5419,21.9217,0.5,6,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5823,21.8883,2,500,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5431,21.8689,80,100,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5547,21.9033,0.2,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5517,21.8846,10,1000,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5577,21.9191,1,300,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5452,21.8809,2,100,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5322,21.8958,1,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vranje, Vranje, 711306",42.5508,21.905,0.3,15,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5731,21.9892,20,500,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5542,21.99,1,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5652,21.9871,0.5,10,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5552,21.9934,3,100,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5522,21.9969,1,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranjska Banja,"Vranjska Banja, Vranjska Banja, 711314",42.5661,21.98,2,100,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vrtogoš, Vranje, 711322",42.5106,21.8069,7,500,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vrtogoš, Vranje, 711322",42.5067,21.8092,3,70,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Vrtogoš, Vranje, 711322",42.5122,21.8031,10,300,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Zlatokop, Vranje, 711578",42.5162,21.9232,0.3,50,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Zlatokop, Vranje, 711578",42.5185,21.9126,1,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Zlatokop, Vranje, 711578",42.5244,21.9331,0.7,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Ćukovac, Vranje, 712256",42.5383,21.9264,0.5,20,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Ćukovac, Vranje, 712256",42.5558,21.9264,6,300,0,Da
Divlje deponije,2023,Grad Vranje,100548456,07179715,Vranje,"Vranje, Vranje, 711306",711306,17500,Kralja Milana br 1 1,0648907955,,nacelnikgu@vranje.org.rs,8411,Vranje,"Ćukovac, Vranje, 712256",42.5386,21.9333,7,80,0,Da
Divlje deponije,2023,OPŠTINA BOSILEGRAD,100981381,07197144,Bosilegrad,"Bosilegrad, Bosilegrad, 706604",706604,17540,GEORGI DIMITROVA 82,017/877-006,,opstina@bosilegrad.rs,8411,Bosilegrad,"Bosilegrad, Bosilegrad, 706604",42.4914,22.4854,450,500,2,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Arnajevo, Beograd-Barajevo, 703486",44.5054,20.3509,20,50,0,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",44.6029,20.4853,10,20,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",44.596,20.4912,1,20,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Beljina, Beograd-Barajevo, 703516",44.5024,20.473,30,100,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Boždarevac, Beograd-Barajevo, 703524",44.5533,20.3964,50,300,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Boždarevac, Beograd-Barajevo, 703524",44.5636,20.3947,2,30,0,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Lisović, Beograd-Barajevo, 703575",44.5442,20.4065,20,50,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Veliki Borak, Beograd-Barajevo, 703532",44.5379,20.337,100,200,1,Da
Divlje deponije,2023,SKUPŠTINA OPŠTINE BARAJEVO,101954875,07001126,Beograd-Barajevo,"Barajevo, Beograd-Barajevo, 703494",703494,11460,SVETOSAVSKA 2,011/8302117,,predsednik@barajevo.org.rs,8411,Beograd-Barajevo,"Vranić, Beograd-Barajevo, 703559",44.5859,20.3092,2,20,1,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Atenica, Čačak, 745421",43.862073,20.368142,5.8,18,9,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"LJubić, Čačak, 745766",43.918674,20.354955,2.9,16,7,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Mršinci, Čačak, 745847",43.8144,20.4736,5.8,20,6,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Parmenac, Čačak, 745880",43.897194,20.294108,5.8,18,8,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Pridvorica, Čačak, 745928",43.878318,20.296678,5.8,10,4,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Prijevor, Čačak, 745936",43.906844,20.271282,2.9,10,3,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Rošci, Čačak, 745995",43.925861,20.190509,5.8,12,1,Ne
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Trbušani, Čačak, 746045",43.909695,20.305677,2.9,10,2,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Trnava, Čačak, 746053",43.8482,20.3754,8.7,20,5,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Trnava, Čačak, 746053",43.853998,20.384612,3.2,18,8,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Vapa, Čačak, 745529",43.853403,20.443791,8.7,18,1,Ne
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Čačak, Čačak, 746061",43.8886,20.3445,2.9,8,4,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Čačak, Čačak, 746061",43.90146,20.354715,2.9,8,8,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Čačak, Čačak, 746061",43.884138,20.378635,8.7,20,1,Ne
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Čačak, Čačak, 746061",43.8846,20.3385,2.5,6,4,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE ZA ODRŽAVANJE ČISTOĆE I PIJACE KOMUNALAC,101109285,07181655,Čačak,"Čačak, Čačak, 746061",746061,32000,Nikole Tesle 42,032/5578202,032/5578202,direkcija@komunalac.co.rs,3811,Čačak,"Čačak, Čačak, 746061",43.879938,20.332398,2.9,6,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Bogovađa, Lajkovac, 723096",44.33834,20.1978,2,28,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Jabučje, Lajkovac, 723002",44.42425,20.15476,15,120,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Jabučje, Lajkovac, 723002",44.38932,20.19722,10,150,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Jabučje, Lajkovac, 723002",44.40593,20.13755,10,45,4,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Jabučje, Lajkovac, 723002",44.40261,20.1336,60,350,6,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Jabučje, Lajkovac, 723002",44.443171,20.16951,10,100,6,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Lajkovac (selo), Lajkovac, 723037",44.37283,20.15054,3,60,6,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Lajkovac (selo), Lajkovac, 723037",44.38139,20.16112,1,450,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",44.3696,20.18705,15,150,4,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Nepričava, Lajkovac, 723061",44.37945,20.11775,10,100,4,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Nepričava, Lajkovac, 723061",44.36346,20.12445,1,40,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Pepeljevac, Lajkovac, 723070",44.33832,20.1633,3,70,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Pridvorica, Lajkovac, 723088",44.32292,20.13371,6,150,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ratkovac, Lajkovac, 723100",44.32642,20.12971,2,40,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ratkovac, Lajkovac, 723100",44.33253,20.10103,2,25,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Rubribreza, Lajkovac, 723118",44.36805,20.14107,50,280,5,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Slovac, Lajkovac, 723134",44.33411,20.07148,2,15,3,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Slovac, Lajkovac, 723134",44.34944,20.08557,20,80,4,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Strmovo, Lajkovac, 723169",44.32667,20.1315,30,120,6,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Vračević, Lajkovac, 722987",44.30896,20.17026,65,300,6,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ćelije, Lajkovac, 723177",44.36973,20.20115,15,160,2,Da
Divlje deponije,2023,OPŠTINA LAJKOVAC,101343119,07353154,Lajkovac,"Lajkovac (varoš), Lajkovac, 723029",723029,14224,OMLADINSKI TRG 1,0143433329,,opstinalajkovac@gmail.com,8411,Lajkovac,"Ćelije, Lajkovac, 723177",44.34893,20.18703,2,40,1,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Botoš, Zrenjanin, 801518",45.2671,20.3655,3000,7000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Farkaždin, Zrenjanin, 801704",45.1812,20.468,1000,4000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Klek, Zrenjanin, 801577",45.4224,20.4695,1000,4000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Lazarevo, Zrenjanin, 801593",45.3855,20.549,2000,7000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Mihajlovo, Zrenjanin, 801631",45.4728,20.4264,1000,4000,1,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Perlez, Zrenjanin, 801658",45.215504,20.398183,2000,4000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Tomaševac, Zrenjanin, 801682",45.278492,20.64926,3000,7000,0,Da
Divlje deponije,2023,Gradska uprava Zrenjanin,102506213,08002266,Zrenjanin,"Zrenjanin, Zrenjanin, 801542",801542,23000,Trg Slobode 10,0648116667,,jelena.poucki@grad.zrenjanin.rs,8411,Zrenjanin,"Čenta, Zrenjanin, 801712",45.1315,20.3888,3000,10000,0,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE IZVOR VLADIMIRCI,101403449,07347189,Vladimirci,"Vladimirci, Vladimirci, 709808",709808,15225,SVETOG SAVE 25,015/513-460,,office@vladimirci.org.rs,3600,Vladimirci,"Debrc, Vladimirci, 709859",44.626321,19.910671,10,150,0,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE IZVOR VLADIMIRCI,101403449,07347189,Vladimirci,"Vladimirci, Vladimirci, 709808",709808,15225,SVETOG SAVE 25,015/513-460,,office@vladimirci.org.rs,3600,Vladimirci,"Dragojevac, Vladimirci, 709867",44.707063,19.860115,30,50,0,Da
Divlje deponije,2023,JAVNO KOMUNALNO PREDUZEĆE IZVOR VLADIMIRCI,101403449,07347189,Vladimirci,"Vladimirci, Vladimirci, 709808",709808,15225,SVETOG SAVE 25,015/513-460,,office@vladimirci.org.rs,3600,Vladimirci,"Dragojevac, Vladimirci, 709867",44.677801,19.86219,25,100,0,Da
